county_name,state,hwyprop,ryprop,rate_food_env_neg,pct_pub_transport_log,rate_al_pn_gm_env_log,rate_civic_env_log,rate_ed_env_log,rate_ent_env_log,rate_food_env_pos_log,rate_hc_env_log,rate_rec_env_log,rate_trans_env_log,fatal_rate_log,county_pop_2000,pct_rent_occ,pct_vac_units,med_hh_value,med_hh_inc,pct_pers_lt_pov,pct_no_eng,pct_hs_more,pct_unemp,med_rooms,work_out_co,pct_mt_10units_log,violent_rate_log
Kleberg County,TX,0.0482955,0.0692356,0.0010143,-1.386294,-7.130024,-8.946477,-7.895676,-7.760602,-6.068432,-6.079269,-8.864271,-8.928173,-8.486422,31549,41.4464,14.49423,51800,29313,26.7,55.3,68.2,10.6,4.9,21.9,2.021548,6.791755
Knox County,TX,0.050377,0.1553112,0.0007054,-1.89712,-11.69925,-7.654947,-8.259648,-11.16934,-6.352779,-6.238875,-8.29545,-12.05765,-11.0398,4253,24.55621,20.62001,27800,25453,22.9,23.3,66.8,6.4,5.1,17.8,-1.049822,6.005106
Lamar County,TX,0.0453672,0.2156292,0.0012371,-1.049822,-8.121778,-9.362385,-7.258661,-7.667684,-5.963733,-5.478821,-7.973562,-9.965363,-7.240365,48499,32.77245,9.643348,57300,31609,16.4,4.7,76.3,5.6,5.2,10.4,1.7492,7.345026
Lamb County,TX,0.0359106,0.1844694,0.0006799,-1.89712,-9.480838,-8.878199,-7.601803,-7.621105,-6.401118,-6.12905,-8.157947,-9.514152,-7.091858,14709,24.42164,14.83953,34300,27898,20.9,35.3,63.7,5.8,5.2,21,0.1397619,6.229218
Lampasas County,TX,0.0629203,0.1345555,0.0007319,-2.995732,-7.968783,-8.666303,-7.441082,-7.457495,-6.538125,-6.166842,-7.802651,-9.686765,-6.554602,17762,25.98413,13.7745,72400,36176,14.1,15.9,78.8,4.7,5.2,50.7,0.6678294,5.864707
La Salle County,TX,0.0954517,0.1517995,0.0006819,0.8544154,-7.562259,-8.657059,-7.53315,-11.16934,-6.069556,-6.333532,-11.13792,-12.05765,-7.0488,5866,25.3436,25.32841,22700,21857,29.8,70.2,50.1,7.9,4.9,28.2,0.1397619,6.022067
Lavaca County,TX,0.0235442,0.2719759,0.0009891,-1.386294,-7.648414,-12.59321,-6.895086,-7.636322,-6.402324,-6.216034,-7.878106,-9.11594,-6.955843,19210,21.60647,20.5861,55800,29132,13.2,14,68.6,2.5,5.2,31.8,0.1397619,5.969162
Lee County,TX,0.050267,0.1691203,0.0007664,-2.995732,-8.023717,-12.59321,-7.143414,-7.681679,-5.840909,-5.966987,-7.829687,-9.57131,-6.650442,15657,20.57213,17.34053,75000,36280,11.9,20.1,71.7,2.6,5.1,37.4,0.5596158,5.971079
Leon County,TX,0.0593753,0.2225758,0.0008477,-1.89712,-8.003173,-8.238823,-8.778234,-7.31392,-6.254441,-6.201026,-7.984655,-9.552831,-6.133973,15335,17.19179,25.42475,64200,30981,15.6,8.6,73.8,5.4,5.1,30,-0.597837,6.263297
Liberty County,TX,0.009776,0.1983761,0.000727,-1.386294,-8.898454,-12.59321,-7.802896,-8.163372,-6.576224,-6.154619,-8.853716,-10.28036,-7.029302,70154,20.99647,11.82518,63900,38361,14.3,12.3,69.6,6.9,5.1,53.5,1.20896,1.186318
Limestone County,TX,0.0166655,0.2021826,0.0009523,-1.89712,-8.029533,-9.271206,-7.473653,-8.011883,-6.214258,-6.039039,-9.159172,-9.881726,-7.487127,22051,25.09486,18.70437,46300,29366,17.8,12,67.4,5.5,5.1,26.9,0.4382549,6.106219
Lipscomb County,TX,0.0206344,0.2651829,0.0003271,-0.4307829,-11.69925,-12.59321,-7.955437,-6.912265,-6.568074,-6.197874,-7.981724,-12.05765,-11.0398,3057,22.07469,21.80402,39700,31964,16.7,18.6,74.5,4.2,5.4,29.4,0.3715636,5.977466
Live Oak County,TX,0.0968013,0.1815452,0.0015436,-2.995732,-8.675017,-12.59321,-7.752074,-7.989215,-6.364966,-6.379571,-9.25377,-9.349603,-7.199111,12309,18.58156,31.73015,55200,32057,16.5,30.4,67.1,5.8,4.8,32.7,0.6151856,6.126281
Llano County,TX,0,0.1955357,0.0011148,-2.995732,-7.646528,-8.62592,-7.74166,-7.08748,-5.922834,-6.100409,-7.4165,-12.05765,-7.085149,17044,19.12679,33.39251,102100,34830,10.3,6.7,83.5,2.9,5,38.1,0.2231435,5.87363
Loving County,TX,0,0.1190924,0,-2.995732,-11.69925,-12.59321,-10.65215,-11.16934,-4.198279,-9.552127,-11.13792,-12.05765,-11.0398,67,19.35484,55.71429,0,40000,0,32.8,86.3,0,5.1,18.4,-2.995732,6.22964
Lubbock County,TX,0.0741578,0.1852387,0.000882,-0.0512933,-7.764363,-9.518293,-6.919777,-7.284779,-6.096114,-5.34205,-8.023259,-9.731216,-7.736837,242628,40.807,8.031215,69100,32198,17.8,22.3,78.4,5.8,4.9,4.2,2.72458,7.097859
Lynn County,TX,0.0473681,0.1252745,0.0006107,-2.995732,-11.69925,-12.59321,-8.019605,-8.049067,-6.895827,-6.347882,-8.696021,-8.749756,-7.654198,6550,25.40357,11.86821,38500,26694,22.6,37.4,61.9,6.1,5.2,35.6,-0.7985077,6.237143
McCulloch County,TX,0.0430346,0.2231132,0.0014625,-1.049822,-7.389508,-8.305333,-7.364961,-7.876129,-5.762609,-5.659675,-8.261195,-8.965827,-6.231729,8205,27.28105,21.67782,34000,25705,22.5,21,70.5,6.9,5,12.7,0.4382549,5.889096
McLennan County,TX,0.0616003,0.1700012,0.0008852,-0.1625189,-7.668539,-9.899595,-7.280632,-7.388537,-6.172267,-5.902996,-8.337584,-9.547213,-7.333857,213517,39.81283,7.000413,67700,33560,17.6,15.6,76.6,7.6,5.1,6.8,2.472328,5.88927
McMullen County,TX,0.008197,0.2878652,0.0023502,0.4382549,-11.69925,-12.59321,-10.65215,-11.16934,-5.620922,-9.552127,-6.734096,-12.05765,-5.134253,851,19.15493,39.523,46800,32500,20.7,27.4,74.7,1.7,4.6,30,-2.995732,6.07744
Madison County,TX,0.0552547,0.3228858,0.0007728,-1.89712,-11.69925,-12.59321,-7.237441,-9.300265,-6.200705,-6.138736,-7.365435,-9.395466,-6.367614,12940,22.99438,18.40734,55900,29418,15.8,16.2,72.8,5.8,5.1,32.8,0.1397619,6.251681
Marion County,TX,0.0173409,0.205909,0.0010054,-1.386294,-7.341465,-12.59321,-7.851289,-6.982371,-5.931235,-6.607169,-7.48232,-9.23874,-7.871006,10941,17.93926,27.78822,48700,25347,22.4,3.6,67.5,8.2,4.7,57.8,-0.2876821,6.534942
Martin County,TX,0.032821,0.1693845,0.0004214,-2.995732,-11.69925,-12.59321,-7.717324,-11.16934,-6.970908,-6.231068,-11.13792,-12.05765,-6.376157,4746,25.73892,14.43625,53800,31836,18.7,39.3,65.8,4.9,5.1,35.6,-0.7985077,6.23348
Mason County,TX,0.0432726,0.1780118,0.000535,-1.89712,-11.69925,-8.213779,-10.65215,-6.826913,-5.561944,-6.000001,-6.826498,-12.05765,-11.0398,3738,19.47729,32.25127,53900,30921,13.2,18.7,78.1,1.6,5,20.7,-1.049822,5.849598
Matagorda County,TX,0,0.2162401,0.000764,-0.7985077,-7.438954,-9.788464,-7.413179,-7.522091,-6.037257,-6.12905,-7.62366,-9.746484,-7.262931,37957,33.19186,25.30761,61500,32174,18.5,26.6,70.3,8.4,4.8,24.2,1.766442,6.313684
Maverick County,TX,0.0580561,0.11603,0.000592,-0.597837,-8.247166,-9.993522,-7.66779,-8.22527,-6.153654,-6.48252,-8.602479,-9.311266,-8.218015,47297,30.48361,12.08946,50200,21232,34.8,92.1,42.1,17.6,4.6,13,1.470176,5.056724
Medina County,TX,0.050172,0.1093769,0.0007124,-1.049822,-7.916984,-9.821078,-7.638293,-7.772403,-6.264639,-6.471599,-7.899982,-10.37509,-7.552207,39304,20.32609,13.12559,68100,36063,15.4,36.8,72.2,5.2,5.2,51,0.2231435,1.186318
Menard County,TX,0,0.2198938,0.0012712,-1.386294,-7.747085,-12.59321,-10.65215,-11.16934,-5.788654,-6.124013,-11.13792,-12.05765,-5.05585,2360,24.64647,38.39452,28900,24762,25.8,27.1,69.4,3.5,4.6,26,-0.2876821,5.794942
Midland County,TX,0.0358221,0.2411571,0.0010258,-1.386294,-7.691922,-8.86466,-7.068922,-7.132776,-6.092567,-5.540606,-7.884459,-9.925734,-7.857732,116009,30.46204,11.05909,73400,39082,12.9,25.8,79.2,5.4,5.2,13.4,2.480731,6.343309
Milam County,TX,0.066,0.1649673,0.001444,-2.995732,-7.594125,-9.362385,-7.350066,-7.504865,-6.281764,-6.492307,-8.418027,-12.05765,-7.18397,24238,26.98119,15.34143,49300,33186,15.9,17.3,70.9,4.7,5.2,33.2,0.1397619,5.991676
Mills County,TX,0.0541287,0.1766835,0,-2.995732,-8.505264,-12.59321,-7.130712,-7.142718,-6.021677,-5.751739,-8.474853,-12.05765,-6.921094,5151,19.14043,25.64103,48800,30579,18.4,12.3,76.7,2.6,5.2,28.3,-2.995732,5.907234
Mitchell County,TX,0.0605538,0.1548385,0.0006187,-1.386294,-7.55421,-9.147412,-10.65215,-8.42052,-6.138434,-6.251713,-7.758609,-9.12508,-6.681856,9698,24.00423,31.93378,31000,25399,17.7,27.6,71.7,3.8,5,25.1,0.5007753,5.98752
Montague County,TX,0.0528141,0.1967913,0.0009416,-0.4307829,-8.708354,-9.79562,-7.336463,-7.436236,-6.225113,-6.066037,-7.744658,-9.753345,-6.515206,19117,21.26126,21.21274,53200,31048,14,5.9,73,5.6,5,35.9,0.2231435,6.07278
Montgomery County,TX,0.0217107,0.1401709,0.0007319,0.2231435,-7.980992,-9.645826,-7.065287,-7.337462,-6.251583,-6.011484,-7.878634,-9.467816,-7.278747,293768,21.8266,8.401171,114800,50864,9.4,13.8,81.6,4.5,5.6,48.7,2.110213,6.301749
Moore County,TX,0.049895,0.2369231,0.0009443,-1.049822,-7.410778,-9.843428,-7.660758,-7.795216,-6.104364,-6.185511,-8.71778,-9.799128,-7.247643,20121,29.52465,9.414282,60400,34852,13.5,40.7,62.1,4.3,5,9.6,1.266948,6.091253
Morris County,TX,0.0245775,0.2277736,0.000843,-1.89712,-8.3424,-12.59321,-7.807066,-8.318342,-6.419912,-6.435349,-7.829687,-9.403925,-6.574467,13048,22.16683,13.3289,45600,29011,18.3,3.9,73.7,6.5,5.2,45.8,0.5007753,6.509737
Motley County,TX,0,0.1625125,0.0014025,-1.049822,-11.69925,-12.59321,-10.65215,-11.16934,-6.119389,-7.166073,-11.13792,-12.05765,-11.0398,1426,22.60726,27.77116,30100,28348,19.4,11.2,73.5,2.2,5,21.6,0.1397619,5.947849
Nacogdoches Count,TX,0.0347362,0.1915999,0.0008446,-1.049822,-7.875603,-9.014814,-8.076522,-7.860451,-6.11594,-5.515591,-8.051731,-9.312373,-7.40657,59203,38.47132,12.1552,73900,28301,23.3,11.6,73.7,10.7,4.9,14.1,2.246015,6.538682
Navarro County,TX,0.0292151,0.208371,0.0009308,-0.597837,-7.984508,-9.568517,-7.669503,-8.104422,-6.247441,-6.182359,-8.351044,-9.267969,-6.752077,45124,29.2887,10.61304,56700,31268,18.2,15.4,71.7,7.8,5.1,24,1.398717,5.872611
Newton County,TX,0.0171355,0.1811029,0.0002654,0.2231435,-8.866751,-12.59321,-8.763413,-8.453749,-6.88316,-7.532403,-8.823379,-12.05765,-7.200986,15072,15.49346,23.84395,48200,28500,19.1,3.6,68.7,10.5,4.8,61.6,-0.597837,6.418108
Nolan County,TX,0.0728763,0.1390435,0.0009492,-2.995732,-7.258164,-8.948014,-7.542728,-7.343319,-5.651199,-5.773567,-7.689624,-9.579956,-7.557173,15802,32.62561,13.24522,35300,26209,21.7,24.1,69.9,6.4,5.1,12.1,1.879465,5.896811
Nueces County,TX,0.0438864,0.2736066,0.0008927,0.6678294,-7.454208,-9.188628,-7.412019,-7.455245,-6.18505,-5.686911,-7.977926,-9.294809,-7.91083,313645,38.66987,10.30226,70100,35959,18.2,42.9,74.4,7.6,5,7.3,2.561096,6.630584
Ochiltree County,TX,0.0359341,0.2216368,0.0009993,-1.386294,-7.982456,-12.59321,-7.667577,-7.292977,-6.02077,-5.901277,-7.964314,-9.055047,-7.139246,9006,27.5069,13.47838,48800,38013,13,29,69.2,4.6,5.2,11.5,0.896088,6.015278
Oldham County,TX,0.0918503,0.1152487,0.001373,-0.7985077,-11.69925,-12.59321,-6.970748,-11.16934,-6.251946,-9.552127,-11.13792,-12.05765,-5.738451,2185,33.7415,9.815951,50000,33713,19.8,12.9,80.5,6.9,5.3,23.6,-2.995732,6.212187
Orange County,TX,0.0413698,0.207349,0.0011181,-1.89712,-8.028306,-9.685236,-7.478596,-7.395027,-6.255274,-6.046534,-7.706152,-10.0995,-7.283249,84966,22.77353,9.025043,66100,37586,13.8,5.8,79,7.9,5.2,43.5,1.619388,6.436431
Palo Pinto County,TX,0.059646,0.2074535,0.001147,-1.89712,-7.301836,-9.466588,-7.840048,-7.142086,-5.991024,-6.046914,-7.407723,-8.779858,-7.405253,27026,28.07249,24.8759,46700,31203,15.9,11.4,71.2,5.1,5.1,35.1,1.147402,5.409747
Panola County,TX,0.0356831,0.2364465,0.0007031,-1.89712,-9.249082,-12.59321,-7.887918,-8.361045,-6.157567,-6.190623,-7.912467,-9.909506,-6.970855,22756,19.24952,16.18206,60600,31909,14.1,4.6,75.9,6.4,5.2,33.2,0.2231435,6.530491
Parker County,TX,0.0456663,0.2481488,0.0008701,-1.89712,-8.311807,-9.722918,-7.496993,-7.0833,-6.275739,-6.14744,-7.947485,-9.374037,-7.412516,88495,19.434,8.663889,99400,45497,8.3,7.1,80.5,4.2,5.4,59.4,0.5007753,5.393514
Parmer County,TX,0.0605911,0.1446622,0.0003994,-0.7985077,-11.69925,-12.59321,-10.65215,-8.45047,-6.381017,-7.469436,-9.076246,-12.05765,-7.570858,10016,27.69416,10.98607,49400,30813,17,44.1,60.7,5.3,5.2,17.6,0.1397619,6.284281
Pecos County,TX,0.1628076,0.1707028,0.0011303,-1.89712,-8.30896,-9.008257,-8.248503,-7.750563,-6.214758,-6.503057,-8.552562,-9.636518,-6.111487,16809,25.84902,18.69675,40200,28033,20.4,55.9,62.5,5.7,5,9.7,1.515127,6.087751
Polk County,TX,0.0599739,0.119547,0.000705,-0.7985077,-8.390121,-10.49426,-7.630229,-7.702492,-6.348597,-6.148095,-7.701497,-8.968179,-6.6994,41133,18.361,28.60651,60000,30495,17.4,12,70,6.7,4.8,30.7,0.2231435,1.186318
Potter County,TX,0.0873218,0.1542228,0.0008102,-0.4307829,-7.323271,-9.299226,-7.189257,-7.178646,-5.868822,-5.190962,-8.123969,-9.025522,-7.692031,113546,39.89941,8.605767,54400,29492,19.2,24.7,71.1,7.1,4.8,20.9,2.297573,6.707199
Presidio County,TX,0.0229766,0.0635527,0.0004107,0.0487902,-8.173249,-7.789415,-10.65215,-7.266289,-6.208229,-6.642894,-8.151336,-12.05765,-7.263502,7304,29.92095,23.31009,35500,19860,36.4,84.4,44.7,13,4.7,18.5,0.3001046,6.136425
Rains County,TX,0.0471213,0.2458067,0.0008754,-1.049822,-7.316024,-8.411955,-8.924786,-7.979531,-6.182334,-6.665084,-7.024345,-12.05765,-6.80317,9139,17.33481,20.03095,60500,33712,14.9,5.5,73,6.1,4.9,59.1,-0.1625189,6.276618
Randall County,TX,0.0529537,0.1742944,0.0005848,-1.386294,-8.15847,-9.70636,-7.343551,-7.106938,-6.431087,-6.008346,-7.930379,-10.27166,-7.535583,104312,29.70902,4.671644,93500,42712,8.1,8.4,89.5,4.2,5.3,60,2.472328,3.49575
Reagan County,TX,0,0.1466107,0.0006013,-2.995732,-11.69925,-12.59321,-6.985014,-8.063573,-5.990945,-6.130428,-7.392507,-8.090293,-6.993258,3326,21.58988,23.76033,50500,33231,11.8,47.6,63,3.3,5.1,13,0.1397619,6.051221
Real County,TX,0,0.1760845,0.0006564,-0.1625189,-7.996912,-12.59321,-7.952306,-7.307487,-5.512922,-6.582886,-7.306816,-12.05765,-6.623441,3047,22.97189,37.96711,56700,25118,21.2,20.3,73,3.6,4.9,28.3,-2.995732,5.916367
Red River County,TX,0.0372443,0.2395407,0.0006986,-1.049822,-7.936096,-8.454242,-8.3634,-7.920006,-6.658087,-6.390242,-9.379351,-12.05765,-6.423572,14314,25.03861,15.7461,34400,27558,17.3,5.8,65.7,5.9,5,35.6,0.3715636,6.412675
Reeves County,TX,0.1311154,0.0813247,0.0010657,-1.89712,-7.16977,-12.59321,-8.645879,-8.701717,-6.525081,-6.307903,-8.322655,-9.410011,-5.740503,13137,22.41506,18.87765,24900,23306,28.9,67.5,46.6,12.4,5,11.4,0.0487902,6.19802
Refugio County,TX,0.1188444,0.2047488,0.0014052,-2.995732,-7.563029,-8.939589,-8.183762,-7.33424,-5.84084,-6.221004,-11.13792,-8.921409,-6.556219,7828,25.25963,18.64268,42600,29986,17.8,32.2,68.1,4.9,5.1,29.1,-0.2876821,6.162077
Roberts County,TX,0.0266085,0.2035839,0.0011274,-2.995732,-11.69925,-12.59321,-10.65215,-6.08846,-6.706121,-6.06367,-11.13792,-12.05765,-11.0398,887,20.44199,19.37639,48800,44792,7.2,1.7,90,1.3,5.8,53.7,-2.995732,6.006606
Robertson County,TX,0.0594077,0.2014168,0.0008125,-1.89712,-8.261389,-12.59321,-7.441935,-8.026774,-6.082046,-6.343266,-8.877088,-12.05765,-6.238107,16000,28.38647,21.52654,53000,28886,20.6,12.7,68.1,6.2,5.1,51.4,-0.2876821,6.102911
Rockwall County,TX,0.0444287,0.2114438,0.0007892,-0.1625189,-8.992008,-10.53479,-6.932714,-7.156088,-5.951091,-5.558449,-7.694005,-10.44821,-8.630642,43080,17.34343,5.348186,147100,65164,4.7,12.6,86.7,1.8,6.3,66.1,1.20896,5.351739
Runnels County,TX,0.0542059,0.0950566,0.0010439,-1.386294,-8.219685,-7.73239,-6.927397,-6.937184,-6.126643,-5.889684,-7.922348,-8.623666,-6.629404,11495,22.58356,18,37800,27806,19.2,23.3,68.9,5.7,5.2,21.9,-0.597837,5.953374
Rusk County,TX,0.0439106,0.2431343,0.0007177,-1.386294,-9.286142,-8.79694,-7.669288,-8.150815,-6.56786,-6.261936,-7.892726,-10.52338,-7.442105,47372,20.07602,12.59878,60900,32898,14.6,8.4,74.1,5.5,5.2,44.7,0.4382549,7.372354
Sabine County,TX,0.0145287,0.1518628,0.0009552,-0.4307829,-9.173044,-12.59321,-8.078132,-9.118673,-6.211413,-6.565337,-6.938472,-12.05765,-7.828682,10469,13.75697,41.44144,57600,27198,15.9,3.2,72.5,9.2,4.7,33.2,-1.386294,6.420353
San Augustine Cou,TX,0.0232924,0.223102,0.001006,-1.049822,-7.694335,-9.068884,-8.305111,-8.980022,-6.335251,-6.071959,-8.342609,-12.05765,-6.602147,8946,18.43357,33.25243,52000,27025,21.2,4,69.9,7,4.9,42.2,-0.597837,5.186687
San Jacinto Count,TX,0.0316935,0.1453746,0.0003147,-1.89712,-8.187889,-12.59321,-8.500091,-7.676488,-6.67292,-7.401314,-7.777282,-12.05765,-6.44443,22246,12.12577,24.90451,59400,32220,18.8,6.4,72.6,7.5,5,72,-0.2876821,1.186318
San Patricio Coun,TX,0.0889256,0.2075287,0.0007745,-1.386294,-7.798135,-9.942332,-8.042357,-7.820552,-6.274677,-6.24876,-8.225457,-9.429741,-7.50151,67138,31.7793,11.14463,66000,34836,18,39.1,71.4,7.2,5.1,43.2,1.599388,5.346512
San Saba County,TX,0,0.2015325,0.0008083,-1.89712,-8.679712,-7.116386,-7.30786,-7.994241,-5.569051,-5.87132,-7.601803,-8.694528,-6.638301,6186,24.37746,22.43307,47000,30104,16.6,19.6,70,3.7,5,22.3,-1.89712,5.921931
Schleicher County,TX,0.0453363,0.1836626,0.0003407,-2.995732,-11.69925,-12.59321,-10.65215,-6.587848,-6.530073,-5.661226,-11.13792,-12.05765,-11.0398,2935,24.30493,18.6725,45700,29746,21.5,40.6,60.4,1.8,4.9,25.3,0.3715636,5.840124
Scurry County,TX,0.0662608,0.1356544,0.0011613,-2.995732,-9.575624,-8.982449,-8.223964,-8.048127,-6.350256,-6.263457,-7.723409,-9.612311,-6.693895,16361,26.07714,19.06637,42500,31646,16,22.8,72.3,6,5.1,11.2,1.115142,4.848704
Shackelford Count,TX,0,0.2506623,0.0009085,-2.995732,-8.075397,-12.59321,-6.978017,-7.386114,-6.431397,-6.272158,-6.987827,-12.05765,-7.382972,3302,21.30769,19.40484,42800,30479,13.6,9.5,79.2,1.8,5.4,37.4,1.115142,5.852634
Shelby County,TX,0.0386628,0.188521,0.0007533,-0.4307829,-7.718785,-12.59321,-8.248885,-8.663955,-6.341817,-6.150437,-8.921783,-9.999998,-6.540858,25224,21.77176,19.74069,55600,29112,19.4,9.3,68.9,5.2,5,23.7,-0.2876821,6.402454
Sherman County,TX,0.0801256,0.2159242,0.0009416,-2.995732,-11.69925,-12.59321,-7.993797,-7.351234,-5.949555,-6.412785,-8.021126,-8.048127,-6.446887,3186,25.80071,11.84314,48800,33179,16.1,25.8,73.1,4.5,5.4,35.2,-1.89712,6.087131
Smith County,TX,0.0606101,0.1944049,0.0008185,-1.049822,-8.622554,-8.998501,-7.425186,-7.271311,-6.21646,-5.488256,-7.873105,-9.430987,-6.895777,174706,30.31572,8.380636,82600,37148,13.8,12,80.2,6.5,5.3,9.9,2.085672,6.607157
Somervell County,TX,0.0516334,0.1721212,0.0014686,-1.386294,-7.425605,-12.59321,-8.055506,-7.197573,-5.506252,-5.856427,-7.694883,-8.787035,-7.016176,6809,25.30763,11.34545,91300,39404,8.6,12.4,78,4.7,5.1,32.6,0.6151856,5.843957
Starr County,TX,0.0526798,0.1247296,0.0006903,-0.597837,-8.218943,-9.458866,-7.984068,-9.330251,-6.444902,-6.849534,-8.975663,-9.219381,-7.397064,53597,20.57599,18.0738,37800,16504,50.9,90.7,34.7,20.9,4.6,19.6,-0.2876821,6.065586
Stephens County,TX,0,0.3255585,0.0016539,-2.995732,-7.087719,-9.1446,-7.06951,-7.540937,-6.136074,-5.69022,-6.964484,-8.456569,-7.537271,9674,27.64272,25.17883,45800,29583,15.6,13.2,72.3,3.7,5,18.4,1.599388,5.881251
Sterling County,TX,0.1031727,0.1064054,0.0007179,-2.995732,-11.69925,-12.59321,-10.65215,-11.16934,-5.820035,-6.497734,-11.13792,-12.05765,-7.21707,1393,23.78168,18.95735,53000,35129,16.8,26.9,70.4,2,5.3,23.5,-2.995732,6.021877
Stonewall County,TX,0.0433793,0.0943076,0.0005907,-2.995732,-7.420249,-12.59321,-7.394946,-11.16934,-5.615772,-6.018322,-11.13792,-7.424431,-11.0398,1693,21.45863,23.82479,30100,27935,19.3,12.5,71,3,5,15.8,-2.995732,5.918242
Sutton County,TX,0.1452815,0.0930469,0.0019622,-0.4307829,-7.603105,-12.59321,-8.220985,-7.19557,-5.457149,-6.647355,-11.13792,-7.608129,-5.743153,4077,27.9868,24.17417,49900,34385,18,48.3,64.4,3.5,4.9,9.1,0.7654678,5.832071
Swisher County,TX,0.0433852,0.2133274,0.0007162,-0.7985077,-7.911785,-8.32618,-7.870745,-7.400577,-6.211712,-6.423633,-8.918044,-12.05765,-7.614089,8378,29.57265,11.76471,38200,29846,17.4,27.4,69.7,5.8,5.2,27.1,0.3001046,6.021954
Tarrant County,TX,0.0513446,0.2101532,0.0009604,-0.4307829,-7.95387,-9.431049,-6.974269,-7.36504,-6.111736,-5.700662,-8.195291,-9.27648,-8.431245,1446219,39.16915,5.6494,90300,46179,10.6,21.9,81.3,4.6,5.2,24,2.800325,5.746537
Taylor County,TX,0.0668243,0.1619911,0.0010035,-0.597837,-7.740165,-9.151175,-7.444497,-7.077595,-6.074585,-5.51798,-8.088825,-9.702999,-7.430569,126555,38.463,9.186261,61700,34035,14.5,14.2,81.2,8.2,5.1,6.5,2.180418,5.913435
Terrell County,TX,0.0800488,0.1209939,0.0018501,-2.995732,-6.288039,-12.59321,-6.279813,-6.284923,-5.573729,-6.911613,-11.13792,-12.05765,-6.283878,1081,22.34763,55.29768,26500,24219,25.2,52.7,70.9,5.3,4.7,15.4,-1.386294,6.117985
Terry County,TX,0.0622218,0.1153439,0.0009404,-1.89712,-11.69925,-9.411294,-7.613279,-7.352481,-6.266744,-6.322722,-11.13792,-8.331129,-6.800561,12761,28.89201,15.90328,43800,28090,23.3,38.8,62.5,5.7,5.1,22.8,0.6151856,6.282744
Throckmorton Coun,TX,0,0.2343866,0.0016216,-0.4307829,-11.69925,-12.59321,-10.65215,-7.497263,-5.551971,-5.887555,-11.13792,-12.05765,-6.129233,1850,22.7451,28.2364,34200,28277,13.5,6.9,77.4,4.4,5.3,29,-2.995732,6.014703
Titus County,TX,0.0783574,0.2137675,0.0011025,-0.7985077,-8.589227,-9.114167,-8.50997,-8.003771,-6.188941,-5.711578,-8.556194,-9.473004,-7.226103,28118,27.64866,10.51991,63800,32452,18.5,26.9,65.5,5.9,5.1,16.1,1.470176,6.045894
Tom Green County,TX,0.0784828,0.1453927,0.0010384,-0.7985077,-7.866693,-9.215404,-7.611458,-7.081038,-6.200459,-5.764153,-7.610448,-9.40029,-8.431245,104010,35.86816,10.04873,63600,33148,15.2,26.5,76.2,7.4,5,4.8,2.606387,6.063262
Travis County,TX,0.0450916,0.1718261,0.0009603,1.321756,-7.736264,-9.004994,-7.002011,-7.053012,-6.091197,-5.625614,-8.153071,-9.437241,-8.082007,812280,48.52229,4.500106,134700,46761,12.5,28.7,84.7,4.1,4.8,8.6,3.252311,5.729694
Trinity County,TX,0,0.177038,0.0004354,-0.597837,-7.321001,-12.59321,-8.329263,-8.097168,-6.801595,-6.89331,-8.095691,-9.453687,-6.876208,13779,19.23816,29.70151,53400,27070,17.6,5.1,73.1,6.7,4.9,53.4,-0.2876821,6.260671
Tyler County,TX,0.0391812,0.1101643,0.000575,-1.89712,-9.786593,-9.877917,-8.443246,-7.959007,-6.449508,-6.377039,-8.751334,-9.832098,-7.093422,20871,16,25.37671,50600,29808,15.8,4.7,71.9,6.4,4.9,44.1,0.6151856,6.252933
Upshur County,TX,0.019285,0.2598068,0.00051,-1.89712,-8.632043,-10.35935,-8.29265,-7.668111,-6.421571,-6.698427,-8.218757,-10.28621,-6.588466,35291,18.29947,10.98459,59600,33347,14.9,4.5,76.3,5.2,5.2,61.1,-0.0512933,1.186318
Upton County,TX,0.0165988,0.2187042,0.0011751,-2.995732,-11.69925,-12.59321,-8.05519,-7.415918,-6.287932,-6.023471,-7.41517,-8.113062,-7.412682,3404,24.44267,21.93909,31100,28977,19.9,38.1,67.1,5.5,5,24.9,-1.386294,6.172425
Uvalde County,TX,0.0318539,0.1396817,0.0007329,-1.049822,-7.660228,-9.427316,-7.352871,-7.926079,-6.11142,-5.945822,-7.924834,-10.02227,-7.494652,25926,27.98224,15.80759,46000,27164,24.3,60,59.6,6.7,4.9,11.9,0.3715636,6.055554
Val Verde County,TX,0.0812563,0.0848316,0.0005796,-1.89712,-7.747316,-9.944414,-7.934838,-8.098812,-6.337906,-6.165937,-8.026621,-8.204941,-7.894603,44856,33.9764,13.12009,58600,28376,26.1,69.9,58.7,11.3,4.8,8.8,0.9745597,5.275433
Van Zandt County,TX,0.0309727,0.2454757,0.0008101,-1.049822,-9.300265,-10.62936,-7.68461,-7.425773,-6.367585,-6.346056,-8.618396,-9.594533,-6.958154,48140,19.13713,12.92592,66400,35029,13.3,7.4,72,5.9,5.1,54.4,-0.1625189,1.186318
Victoria County,TX,0.1014469,0.1970679,0.0010227,-1.89712,-7.65832,-9.500759,-7.063065,-7.147155,-6.227187,-5.499052,-7.80682,-9.201381,-7.19098,84088,32.63609,8.72363,73300,38732,12.9,27,76.2,4.7,5.2,15.1,1.9947,6.631178
